TimeStamp	ClosePrice	TradeVolume	BuyVolume	Return	PriceTime
2021-01-06 20:00:00	114.148	3453061.459582	1758891.680543	-0.017468549602270733	2021-01-06 20:00:00
2021-01-06 21:00:00	112.154	1287369.087714	567038.97771	0.010093264618292741	2021-01-06 21:00:00
2021-01-06 22:00:00	113.286	472606.418849	210341.572688	0.016815846618293495	2021-01-06 22:00:00
2021-01-06 23:00:00	115.191	921331.8723	559710.784083	-0.00579038292922196	2021-01-06 23:00:00
2021-01-07 00:00:00	114.524	1743731.882269	884374.953522	0.0015891865460515575	2021-01-07 00:00:00
2021-01-07 01:00:00	114.706	833744.474942	430993.77076	-0.00924101616306039	2021-01-07 01:00:00
2021-01-07 02:00:00	113.646	832446.702727	435933.59292	0.01608503598894817	2021-01-07 02:00:00
2021-01-07 03:00:00	115.474	867056.734955	503944.645804	-0.025884614718464816	2021-01-07 03:00:00
2021-01-07 04:00:00	112.485	1333201.092568	667312.885947	0.01772680801884685	2021-01-07 04:00:00
2021-01-07 05:00:00	114.479	881116.165246	429782.839503	0.005573074537688072	2021-01-07 05:00:00
2021-01-07 06:00:00	115.117	1225468.543934	674004.263987	0.01842473309763104	2021-01-07 06:00:00
2021-01-07 07:00:00	117.238	2757025.419016	1509343.289456	0.04146266568859924	2021-01-07 07:00:00
2021-01-07 08:00:00	122.099	3525818.560543	2094707.264231	-0.008853471363401866	2021-01-07 08:00:00
2021-01-07 09:00:00	121.018	1579464.651349	789327.89898	-0.022599943810011736	2021-01-07 09:00:00
2021-01-07 10:00:00	118.283	1344201.440558	784199.131725	-0.0025701072850705664	2021-01-07 10:00:00
2021-01-07 11:00:00	117.979	1106683.908103	498259.750902	0.00995092346943105	2021-01-07 11:00:00
2021-01-07 12:00:00	119.153	2161252.665188	1087323.64821	0.05158913329920356	2021-01-07 12:00:00
2021-01-07 13:00:00	125.3	3496420.12517	2018089.835554	-0.005706304868316026	2021-01-07 13:00:00
2021-01-07 14:00:00	124.585	2051948.377008	1175850.124394	0.01815627884576787	2021-01-07 14:00:00
2021-01-07 15:00:00	126.847	1781444.437056	1112371.992721	-0.02836488052535735	2021-01-07 15:00:00
2021-01-07 16:00:00	123.249	3782107.935558	2171740.865133	-0.011845937898076198	2021-01-07 16:00:00
2021-01-07 17:00:00	121.789	2032241.317896	1271761.374846	-0.06396308369392967	2021-01-07 17:00:00
2021-01-07 18:00:00	113.999	4809378.629792	1859770.604609	0.014394863112834333	2021-01-07 18:00:00
2021-01-07 19:00:00	115.64	3710893.726217	1778765.691014	0.01822898650985816	2021-01-07 19:00:00
2021-01-07 20:00:00	117.748	3010449.452483	1678010.847218	0.006624316336583114	2021-01-07 20:00:00
2021-01-07 21:00:00	118.528	1176322.334214	580881.443128	-0.005753914686825068	2021-01-07 21:00:00
2021-01-07 22:00:00	117.846	533149.063215	215116.967799	-0.02565212226125635	2021-01-07 22:00:00
2021-01-07 23:00:00	114.823	1869815.533308	774224.389384	-0.02745965529554173	2021-01-07 23:00:00
2021-01-08 00:00:00	111.67	991016.968618	430998.646001	-6.268469597925375e-05	2021-01-08 00:00:00
2021-01-08 01:00:00	111.663	1578738.556466	679715.515219	-0.0655902134099926	2021-01-08 01:00:00
2021-01-08 02:00:00	104.339	3567017.042519	1567190.629007	0.04822741256864638	2021-01-08 02:00:00
2021-01-08 03:00:00	109.371	1397327.378912	662017.598038	-0.005732781084565319	2021-01-08 03:00:00
2021-01-08 04:00:00	108.744	884022.377314	437995.386979	-0.012359302582211407	2021-01-08 04:00:00
2021-01-08 05:00:00	107.4	1050059.721617	490190.814507	0.027756052141526988	2021-01-08 05:00:00
2021-01-08 06:00:00	110.381	1331507.031626	749884.45257	0.053116025402922595	2021-01-08 06:00:00
2021-01-08 07:00:00	116.244	2363144.873228	1233249.428489	-0.004137847974949205	2021-01-08 07:00:00
