TimeStamp,Close,TradeVolume,TradeCount
2021-09-23,3152.5,459293.8858,885568
2021-09-24,2928.53,932090.8856,1607374
2021-09-25,2921.73,491974.0226,934301
2021-09-26,3059.37,703594.478,1347301
2021-09-27,2925.59,510130.7319,1043885
2021-09-28,2804.91,511325.4643,928494
2021-09-29,2850.45,411305.0893,748804
2021-09-30,3000.61,506896.7612,992243
2021-10-01,3309.91,648714.6151,1446386
2021-10-02,3387.76,422551.1811,1046194
2021-10-03,3417.73,360586.8905,816339
2021-10-04,3386.31,485204.642,1090407
2021-10-05,3515.27,393900.8818,1025512
2021-10-06,3574.89,618265.5402,1444856
2021-10-07,3587.47,486102.3591,1252503
2021-10-08,3563.13,403597.1437,1084792
2021-10-09,3574.82,361906.7514,1175683
2021-10-10,3414.22,580223.6302,1765439
2021-10-11,3542.12,493521.882,1110340
2021-10-12,3491.46,409377.1918,925699
2021-10-13,3607.42,393463.1222,902525
2021-10-14,3790.82,481894.1473,1430307
2021-10-15,3868.99,504321.732,1399937
2021-10-16,3829.96,373727.8549,1037769
2021-10-17,3846.85,368898.9831,1025324
2021-10-18,3744.96,401819.9734,994548
2021-10-19,3877.03,341268.3723,925015
2021-10-20,4161.15,537383.09732,1766454
2021-10-21,4052.99,798566.55805,2380751
2021-10-22,3972.2,463222.5428,1133846
2021-10-23,4167.12,326576.9601,940891
2021-10-24,4082.33,350115.8386,917969
2021-10-25,4220.37,347438.6534,939963
2021-10-26,4131.52,414498.1599,1285913
2021-10-27,3922.0,704604.25,1872190
2021-10-28,4286.02,626378.5055,1711575
2021-10-29,4418.89,559231.07691,1799386
2021-10-30,4322.68,340223.069,1035476
2021-10-31,4287.21,412856.2893,1303438
2021-11-01,4319.43,417620.7073,1134036
2021-11-02,4589.89,468184.79301,1657233
2021-11-03,4603.35,448658.35125,1580640
2021-11-04,4532.32,368218.25695,1019675
2021-11-05,4474.24,305651.7244,893068
2021-11-06,4518.0,322154.0973,868676
2021-11-07,4612.59,243596.5952,834745
2021-11-08,4733.88,92537.51313,326019
