Dates,auto_BTCUSDT,auto_ETHUSDT,auto_SP500,auto_NSDQ,auto_GOLD,auto_TNX,macd_BTCUSDT,macd_ETHUSDT,macd_SP500,macd_NSDQ,macd_GOLD,macd_TNX,boll_BTCUSDT,boll_ETHUSDT,ETHUSDT,BTCUSDT,SP500,TNX,NSDQ,GOLD
96.0,0.977776,0.9644868,0.99694175,0.9971027,1.0002568,0.9992429,0.6025104,1.0026729,0.92156506,0.9564953,1.0095594,0.96561795,0.6376288,0.5308787,0.5201497451231705,0.511861639247849,0.9661177583341046,0.8882882495052653,0.9869000499019834,1.0138540564197724
97.0,0.9783052,0.9651906,0.99716747,0.99744815,1.0004913,0.9989667,0.6025104,1.0026729,0.92156506,0.9564953,1.0128945,0.9618054,0.64458835,0.5414949,0.5305513988310501,0.5174484962755621,0.9693412574743901,0.8847809921963489,0.9919279482535734,1.0172033938465856
98.0,0.97961897,0.9678731,0.99830276,0.9988598,1.000795,0.9986927,0.6025104,1.0026729,0.92156506,0.9564953,1.017215,0.95802283,0.66186655,0.58195865,0.5701974098823605,0.5313187110481885,0.9855553838883728,0.8813013568711815,1.0124734052950457,1.0215422469970257
99.0,0.9764364,0.9655062,0.9978936,0.99859405,1.0016221,0.9988795,0.6025104,1.0026729,0.92156506,0.9564953,1.0282058,0.96042645,0.6238276,0.55038804,0.5392648010046163,0.5007825954671435,0.9801098311742814,0.8835125113628466,1.0088669573817828,1.0325797750010919
100.0,0.97745746,0.9676324,0.99850124,0.9993431,1.0005896,0.99772066,0.6025104,1.0026729,0.92156506,0.9564953,1.0144863,0.94551516,0.6360319,0.5787488,0.5670524166099388,0.5105797673164859,0.9881964724265575,0.8697953313851998,1.0190312548366283,1.0188019138009057
101.0,0.9772998,0.96822834,0.9982869,0.9989897,1.0009546,0.99785054,0.6025104,1.0026729,0.92156506,0.9564953,1.0193374,0.94718623,0.63414806,0.58669704,0.5748400288913589,0.5090674460894659,0.9853439193018535,0.8713326123211973,1.0142359676019683,1.023673668883452
102.0,0.9871425,0.97747725,0.9982869,0.9989897,1.0009546,0.99785054,0.6025104,1.0026729,0.92156506,0.9564953,1.0193374,0.94718623,0.75178844,0.71006155,0.6957113682777399,0.6035042129364601,0.9853439193018535,0.8713326123211973,1.0142359676019683,1.023673668883452
103.0,0.9874124,0.9775772,0.9982869,0.9989897,1.0009546,0.99785054,0.6025104,1.0026729,0.92156506,0.9564953,1.0193374,0.94718623,0.7317606,0.68798155,0.6970183682165801,0.6060941003596669,0.9853439193018535,0.8713326123211973,1.0142359676019683,1.023673668883452
104.0,0.98700243,0.97732097,0.9988873,0.9995117,1.0011086,0.9977726,0.6025104,1.0026729,0.92156506,0.9564953,1.0213839,0.94618285,0.7317606,0.68798155,0.6936691626957113,0.6021604776217312,0.9933341109675587,0.8704095532100051,1.0213189691439053,1.0257288955502921
105.0,0.9872745,0.97782624,0.99968314,1.0008246,1.0010916,0.9982429,0.6025104,1.0026729,0.92156506,0.9564953,1.0211565,0.9522352,0.7317606,0.68798155,0.7002722608385806,0.6047711925053767,1.0039245472620182,0.8759772195035301,1.039132883177164,1.0255004957335323
106.0,0.98751336,0.97781825,0.9997501,1.0009831,1.0013348,0.9967816,0.6025104,1.0026729,0.92156506,0.9564953,1.0241884,0.934632,0.7317606,0.68798155,0.7001770310372702,0.6068927533618689,1.0047591757970766,0.8597837580678599,1.0411509135352144,1.0285453310449988
107.0,0.9872513,0.9779687,0.9992888,1.000342,1.0010673,0.9955301,0.6025104,1.0026729,0.92156506,0.9564953,1.0208534,0.9195573,0.7317606,0.68798155,0.7019740988236045,0.6045646292482648,0.9990057994728871,0.8459162733594929,1.0329903608545454,1.0251960865391851
108.0,0.9877528,0.97977674,0.998605,0.9993113,1.0004532,0.994573,0.6025104,1.0026729,0.92156506,0.9564953,1.0131977,0.9080277,0.7317606,0.68798155,0.7235670823317307,0.6090195210834707,0.9904777541971872,0.8353100193015958,1.0198704109391057,1.0175078030409326
109.0,0.9890372,0.984226,0.998605,0.9993113,1.0004532,0.994573,0.6025104,1.0026729,0.92156506,0.9564953,1.0131977,0.9080277,0.7317606,0.68798155,0.7767052283653846,0.6204288548880192,0.9904777541971872,0.8353100193015958,1.0198704109391057,1.0175078030409326
110.0,0.9936956,0.9891381,0.998605,0.9993113,1.0004532,0.994573,0.6025104,1.0026729,0.92156506,0.9564953,1.0131977,0.9080277,0.7317606,0.68798155,0.8353710239480514,0.6618090863218857,0.9904777541971872,0.8353100193015958,1.0198704109391057,1.0175078030409326
111.0,0.99369663,0.98893523,0.9986095,0.9991148,0.99959,0.99401516,0.6025104,1.0026729,0.92156506,0.9564953,1.0024344,0.9080277,0.7317606,0.68798155,0.8329475667705497,0.6618180435863401,0.9905334504373197,0.8291287923477701,1.0173686219310472,1.0066986748536262
112.0,0.99426234,0.99224794,0.99754685,0.9977554,1.000131,0.99376434,0.6025104,1.0026729,0.92156506,0.9564953,1.0091804,0.9080277,0.7317606,0.68798155,0.8725118929224813,0.6668433602383826,0.9772795565456305,0.8263492567702878,1.0000642502845445,1.013473452005839
113.0,0.9967138,0.99679035,0.9977001,0.9977123,0.99947226,0.9926848,0.6025104,1.0026729,0.92156506,0.9564953,1.0014489,0.9080277,0.7317606,0.68798155,0.9232539208751702,0.6872467706694885,0.9790748773007302,0.8151454569256468,0.999549063350014,1.0057090662089998
114.0,0.9985092,0.99472696,0.99857193,0.9990838,0.9991558,0.9935779,0.60691893,1.0026729,0.92156506,0.9564953,0.99773484,0.9080277,0.7317606,0.68798155,0.9002042371777145,0.7021900365944306,0.9892907450599246,0.824414689429728,1.0159528857262696,1.0019792172892528
115.0,0.99341637,0.9912254,0.998666,0.99909717,0.99941415,0.99446446,0.57028234,0.95910543,0.92156506,0.9564953,1.0007668,0.9080277,0.7317606,0.68798155,0.8610891364235874,0.6598023677909587,0.9903924438586428,0.8336151608253273,1.016112675208331,1.0050240526007195
116.0,0.9969375,0.9943357,0.998666,0.99909717,0.99941415,0.99446446,0.5956125,0.9978051,0.92156506,0.9564953,1.0007668,0.9080277,0.7317606,0.68798155,0.8958338873170524,0.6891087893266693,0.9903924438586428,0.8336151608253273,1.016112675208331,1.0050240526007195
117.0,0.9959094,0.9957995,0.998666,0.99909717,0.99941415,0.99446446,0.5882165,1.0160176,0.92156506,0.9564953,1.0007668,0.9080277,0.7317606,0.68798155,0.9121851599727706,0.6805517616645248,0.9903924438586428,0.8336151608253273,1.016112675208331,1.0050240526007195
118.0,0.99874943,0.9985332,0.9979739,0.99845845,0.9991493,0.9950389,0.608647,1.0500314,0.92156506,0.9564953,0.99765897,0.9080277,0.7317606,0.68798155,0.9427229308043312,0.7041893271499565,0.9822836146733058,0.8395776157908417,1.008473093381517,1.0019030220696665
119.0,0.99676764,0.996727,0.9981876,0.9992272,0.9983485,0.9939516,0.5943905,1.0275577,0.92156506,0.9564953,0.98826003,0.9080277,0.7317606,0.68798155,0.9225459296821817,0.6876949251853589,0.9847875002784812,0.8282930069511898,1.0176683404492963,0.9924641069409199
120.0,0.994407,0.9946525,0.9975456,0.9988506,0.99826634,0.9942952,0.5783867,1.003234,0.92156506,0.9564953,0.98826003,0.9080277,0.7317606,0.68798155,0.9007079745734768,0.6691789487390319,0.9776912559076504,0.8316464333186947,1.0134153479156391,0.9915506005948802
121.0,0.9960355,0.9974926,0.9973462,0.9986894,0.99882084,0.99481577,0.58942693,1.0365351,0.92156506,0.9564953,0.98826003,0.9080277,0.7317606,0.68798155,0.9306058942094962,0.6819522263207978,0.9754878583102141,0.8367277763876998,1.0115957129589968,0.9977163735164001
122.0,0.99703246,1.0025456,0.9984769,1.0002248,0.99895775,0.994874,0.59618556,1.0957825,0.92156506,0.9564953,0.98826003,0.9080277,0.7317606,0.68798155,0.9837984691435501,0.6897717725428676,0.9879850078400382,0.837296157473517,1.0289315128900216,0.9992387911721333
123.0,1.001293,1.0105926,0.9984769,1.0002248,0.99895775,0.994874,0.6250691,1.1901357,0.92156506,0.9564953,0.98826003,0.9080277,0.7317606,0.68798155,1.0685091998968261,0.7231892871699712,0.9879850078400382,0.837296157473517,1.0289315128900216,0.9992387911721333
124.0,1.0023754,1.0135374,0.9984769,1.0002248,0.99895775,0.994874,0.63240707,1.2246652,0.92156506,0.9564953,0.98826003,0.9080277,0.7317606,0.68798155,1.0995099072232386,0.7316791717603522,0.9879850078400382,0.837296157473517,1.0289315128900216,0.9992387911721333
125.0,1.0015403,1.0126063,0.998786,1.0009276,0.99892354,0.99469954,0.6267455,1.2137468,0.92156506,0.9564953,0.98826003,0.9080277,0.7317606,0.68798155,1.0897073038099898,0.7251288626291348,0.9914014061534655,0.8355932180977474,1.0368650990015353,0.9988581867582
126.0,0.9977397,1.0045398,0.9987622,1.0009489,0.99890983,0.9941517,0.6009802,1.1191661,0.92156506,0.9564953,0.98826003,0.9080277,0.7317606,0.68798155,1.0047924023570456,0.6953190865250628,0.9911380489724814,0.8302458665097111,1.0371062814687895,0.9987059821610265
127.0,0.99819946,1.0076787,0.99967927,1.0019225,0.9988592,0.9931018,0.603929,1.1541202,0.92156506,0.9564953,0.98826003,0.9080277,0.7317606,0.68798155,1.0361742781813734,0.6987307119328459,1.0007344658658122,0.8205725155678529,1.0475260469747627,0.9981731731499197
128.0,0.99481416,1.0018436,1.0005754,1.0027901,0.9995462,0.99409103,0.5822159,1.0891405,0.92156506,0.9564953,0.98826003,0.9080277,0.7317606,0.68798155,0.9778352221962219,0.6736092263028104,1.0101119920072725,0.8296869621151269,1.0568111886922844,1.0054046570146526
129.0,0.9981894,1.0080777,1.0007403,1.0027623,0.999416,0.99409103,0.60386455,1.1585634,0.92156506,0.9562253,0.98826003,0.9080277,0.7317606,0.68798155,1.0401633764465623,0.6986561408856812,1.01183685475453,0.8296869621151269,1.0565128638895351,1.0040344439560929
130.0,0.9916977,0.9983453,1.0007403,1.0027623,0.999416,0.99409103,0.5622276,1.0501832,0.92156506,0.9562253,0.98826003,0.9080277,0.7317606,0.68798155,0.9428591277016678,0.6504832444173121,1.01183685475453,0.8296869621151269,1.0565128638895351,1.0040344439560929
131.0,0.98755753,0.9930413,1.0007403,1.0027623,0.999416,0.99409103,0.5356728,0.9911176,0.92156506,0.9562253,0.98826003,0.9080277,0.7317606,0.68798155,0.8898298394688138,0.619759972985473,1.01183685475453,0.8296869621151269,1.0565128638895351,1.0040344439560929
132.0,0.9890448,0.9971388,1.0008258,1.0028749,0.9992353,0.9933694,0.54521185,1.0367473,0.92156506,0.9573155,0.98826003,0.9080277,0.7261789,0.68798155,0.930796436909675,0.6307964879658424,1.0127308020494044,0.8230383653192477,1.0577173825103061,1.0021314218864263
133.0,0.9882141,0.9998773,1.0001636,1.0020788,0.99723953,0.99090415,0.5398835,1.0672431,0.9152596,0.94960535,0.98826003,0.9080277,0.71908194,0.68798155,0.9581756695668823,0.6246317053226031,1.0058015558359787,0.80032464646432,1.049198644946168,0.9811220768215071
134.0,0.9921507,1.004357,1.0005744,1.0027332,0.9973386,0.9904587,0.5637036,1.114632,0.91897607,0.9556337,0.98826003,0.9080277,0.7508084,0.68798155,1.000721619192478,0.6521909505266981,1.0098856750900513,0.7964458881665217,1.0558592113200918,0.982111592545134
135.0,0.98650855,0.99790335,1.0004874,1.0025113,0.9971861,0.9900468,0.52956384,1.0463617,0.9181895,0.953589,0.98826003,0.9080277,0.7053369,0.68798155,0.9394281957326412,0.612692108744686,1.009021341893589,0.7928594380424947,1.0536000681805622,0.9805891748894008
136.0,0.98675656,0.999149,1.0002203,1.0021168,0.9973386,0.9912938,0.53106433,1.0595396,0.9157727,0.9499554,0.98826003,0.9080277,0.7073355,0.68798155,0.9512593767284292,0.6144281431131999,1.006365401024702,0.8037169346121528,1.0495854009973846,0.982111592545134
137.0,0.9852007,0.9961444,1.0002203,1.0021168,0.9973386,0.9912938,0.52165025,1.0277549,0.9157727,0.9499554,0.98826003,0.9080277,0.6947967,0.68798155,0.9227229274804288,0.6035362915949327,1.006365401024702,0.8037169346121528,1.0495854009973846,0.982111592545134
138.0,0.9858884,0.9971249,1.0002203,1.0021168,0.9973386,0.9912938,0.5258114,1.0381274,0.9157727,0.9499554,0.98826003,0.9080277,0.70033896,0.68798155,0.9320354214974047,0.6083506027692803,1.006365401024702,0.8037169346121528,1.0495854009973846,0.982111592545134
139.0,0.9870072,1.0004234,1.000968,1.0026735,0.9973386,0.991354,0.5325809,1.0730208,0.92253727,0.9550835,0.98826003,0.9080277,0.7093555,0.68798155,0.9633628684213326,0.616182820243505,1.013799173667035,0.8042413849897733,1.0552512726190444,0.982111592545134
140.0,0.98995745,1.0018239,1.0006483,1.002455,0.997453,0.991354,0.5504326,1.0878364,0.9196444,0.953071,0.98826003,0.9080277,0.7331325,0.68798155,0.9766643776059394,0.6368367427861796,1.0106201409558635,0.8042413849897733,1.0530277389105367,0.983253405786934
141.0,0.9875064,0.99835145,1.0009949,1.0031537,0.99726063,0.9933652,0.5402,1.0528218,0.9226318,0.9592065,0.98826003,0.9080277,0.7144179,0.68798155,0.9452280728812117,0.6205802545042842,1.013903049418957,0.820845796896435,1.0598067711019503,0.9814265789368537
142.0,0.98206466,0.9873458,1.0007783,1.0031312,0.9984146,0.99409896,0.5402,0.94184834,0.9207651,0.95900893,0.98826003,0.9080277,0.67286795,0.68798155,0.8455956798576838,0.5844878676765898,1.011851707085232,0.826903679938785,1.0595884455688942,0.9923879117213337
143.0,0.9787368,0.9827303,1.0005264,1.0032697,0.99838257,0.9958076,0.5402,0.8953087,0.91859466,0.9602257,0.98826003,0.9080277,0.64745903,0.68798155,0.8038121503254765,0.56241633059326,1.0094665495626804,0.8410098450333249,1.060932823540078,0.9920835025269866
144.0,0.9773698,0.98315895,1.0005264,1.0032697,0.99838257,0.9958076,0.5402,0.89963055,0.91859466,0.9602257,0.98826003,0.9080277,0.6370209,0.68798155,0.8076923076923077,0.5533492486202354,1.0094665495626804,0.8410098450333249,1.060932823540078,0.9920835025269866
145.0,0.9788266,0.9839455,1.0005264,1.0032697,0.99838257,0.9958076,0.5402,0.9075615,0.91859466,0.9602257,0.98826003,0.9080277,0.64814407,0.68798155,0.8148127712304288,0.5630114060931682,1.0094665495626804,0.8410098450333249,1.060932823540078,0.9920835025269866
146.0,0.97618055,0.9821483,1.0005264,1.0032697,0.99838257,0.9958076,0.5402,0.88944006,0.91859466,0.9602257,0.98826003,0.9080277,0.6279409,0.68798155,0.7985432665716474,0.5454618675051637,1.0094665495626804,0.8410098450333249,1.060932823540078,0.9920835025269866
147.0,0.97506005,0.9743069,0.99929386,1.0027217,0.9980139,1.0018064,0.5402,0.81037265,0.90797186,0.9554128,0.98826003,0.9080277,0.61938536,0.68798155,0.7275561805969196,0.5380301052930078,0.9977928893198882,0.8905346661038442,1.055615171736063,0.9885818675820005
148.0,0.9743316,0.97252464,1.0006955,1.0037353,0.9982492,0.9988662,0.5402,0.79346424,0.9194993,0.96391994,0.98826003,0.9080277,0.6141495,0.68798155,0.712375752531484,0.5334819996488461,1.010460659526801,0.8673468922990938,1.0650145284387995,0.9907132894684268
149.0,0.97835785,0.9792924,0.9999263,1.0034224,0.9981316,0.99964565,0.5402,0.838442,0.91317356,0.96129394,0.98826003,0.9080277,0.6430894,0.68798155,0.7700204453231365,0.5586206715749078,1.0035091348173226,0.8734939590868466,1.0621130915111507,0.9896475785252137
150.0,0.9791683,0.980448,1.001131,1.0051492,0.9976862,0.9968528,0.5402,0.838442,0.92308074,0.97578806,0.98826003,0.9080277,0.648915,0.68798155,0.7798638496372958,0.563681052640241,1.014396436599838,0.851467998242184,1.078127300719415,0.9856132274901201
151.0,0.9793249,0.9820944,1.001131,1.0051492,0.9976862,0.9968528,0.5402,0.838442,0.92308074,0.97578806,0.98826003,0.9080277,0.6500404,0.68798155,0.7938869780143806,0.5646586688733094,1.014396436599838,0.851467998242184,1.078127300719415,0.9856132274901201
152.0,0.9801479,0.98284405,1.001131,1.0051492,0.9976862,0.9968528,0.5402,0.838442,0.92308074,0.97578806,0.98826003,0.9080277,0.65595615,0.68798155,0.8002722774580923,0.5697973713851521,1.014396436599838,0.851467998242184,1.078127300719415,0.9856132274901201
153.0,0.98109144,0.98590183,1.0016338,1.0059515,0.99754333,0.9953089,0.5402,0.838442,0.9272158,0.9825216,0.98826003,0.9080277,0.662738,0.68798155,0.8263172126287015,0.5756884841111601,1.0189405252907118,0.8392917723366714,1.0855670934293213,0.9843191167301472
154.0,0.97963077,0.98590344,1.001713,1.0064348,0.99791306,0.9959651,0.5402,0.838442,0.92786723,0.9865775,0.98826003,0.9080277,0.65223897,0.68798155,0.826330840628191,0.5665684596075801,1.0196564257431464,0.8444672946162256,1.0900483765618585,0.9876684541569603
155.0,0.97728956,0.98244935,1.0027229,1.0072595,0.9978779,0.9938545,0.5402,0.838442,0.93581665,0.9932143,0.98826003,0.9080277,0.636298,0.68798155,0.7983662687734002,0.5527213298173279,1.02839222252269,0.8285714306703635,1.0973812016071491,0.9873639520416138
156.0,0.9799012,0.9858597,1.002638,1.00639,0.99801856,0.99542993,0.5402,0.838442,0.9351483,0.98621714,0.98826003,0.92103046,0.6540804,0.68798155,0.8259768450316968,0.5681679867222755,1.027657756656878,0.8404363950196387,1.089650192043543,0.9885818675820005
157.0,0.98102534,0.9863474,1.0030093,1.0065576,0.9979658,0.99527794,0.5402,0.838442,0.9380715,0.98756564,0.98826003,0.9197761,0.66173446,0.68798155,0.8299251423959751,0.5748167529392025,1.030870116549137,0.8392917723366714,1.0911401435986892,0.9881251608694803
158.0,0.9800113,0.98475826,1.0030093,1.0065576,0.9979658,0.99527794,0.5402,0.838442,0.9380715,0.98756564,0.98826003,0.9197761,0.6548298,0.68798155,0.8170592306096834,0.5688189905075572,1.030870116549137,0.8392917723366714,1.0911401435986892,0.9881251608694803
159.0,0.98027766,0.9855738,1.0030093,1.0065576,0.9979658,0.99527794,0.5402,0.838442,0.9380715,0.98756564,0.98826003,0.9197761,0.65664375,0.68798155,0.8236623287525527,0.5703946679953519,1.030870116549137,0.8392917723366714,1.0911401435986892,0.9881251608694803
160.0,0.9744341,0.9779258,1.0031368,1.0067891,0.99803615,0.99452424,0.5402,0.838442,0.939074,0.98942834,0.98826003,0.91355515,0.61685544,0.68798155,0.7617426820966644,0.5358324805119419,1.0319718153478552,0.8336151608253273,1.093198173591586,0.9887341651001735
161.0,0.9673669,0.97070986,1.0033447,1.007493,0.99770206,0.99452424,0.5402,0.838442,0.9407112,0.9950937,0.98826003,0.91355515,0.56873566,0.68798155,0.7033220243096919,0.49403318746585956,1.0337709397486226,0.8336151608253273,1.0994576983304194,0.9858415343858805
162.0,0.970041,0.9730142,1.0028433,1.007358,0.99786735,0.99374664,0.5402,0.838442,0.93692374,0.9940487,0.98826003,0.90741765,0.5859051,0.68798155,0.7209529993564925,0.5089473968987911,1.0296088457583645,0.8280147301574615,1.0983031444103193,0.9872117474444402
163.0,0.9661962,0.96597666,1.0031499,1.0084496,0.99851924,0.9949564,0.5402,0.838442,0.9392394,1.0024886,0.98826003,0.9169662,0.5612189,0.68798155,0.6671068621298503,0.48750374220672477,1.0321535752729705,0.8367277763876998,1.1076282160769124,0.9926163115380934
164.0,0.9653959,0.96468663,1.0030234,1.0082046,0.9958198,0.9958304,0.5402,0.838442,0.9382841,1.000595,0.98826003,0.9238654,0.556081,0.68798155,0.657236201816712,0.48304065775159116,1.0311037690687173,0.8430232378753817,1.1055359703684935,0.9702367534146145
165.0,0.96665114,0.9686351,1.0030234,1.0082046,0.9958198,0.9958304,0.5402,0.838442,0.9382841,1.000595,0.98826003,0.9238654,0.5641403,0.68798155,0.6874472330507573,0.4900414153322588,1.0311037690687173,0.8430232378753817,1.1055359703684935,0.9702367534146145
166.0,0.96512985,0.9672952,1.0030234,1.0082046,0.9958198,0.9958304,0.5402,0.838442,0.9382841,1.000595,0.98826003,0.9238654,0.5543726,0.68798155,0.677195362690925,0.4815567011953433,1.0311037690687173,0.8430232378753817,1.1055359703684935,0.9702367534146145
167.0,0.96606714,0.96795714,1.0027592,1.0082154,0.9959667,0.99575037,0.5402,0.838442,0.9362892,1.0006789,0.98826003,0.92323387,0.56039053,0.68798155,0.682260034196307,0.48678413888391464,1.0289115107193074,0.8424469962782315,1.1056287221350105,0.9714546689550011
168.0,0.96477437,0.9668219,1.0022604,1.0078573,0.9959116,0.99708456,0.5402,0.838442,0.9325221,0.99790955,0.98826003,0.93376505,0.55209,0.68798155,0.6735738464729408,0.47957386870296115,1.0247717857880945,0.8520566550394767,1.1025688894408003,0.970997962242481
169.0,0.96856683,0.9714353,1.0024805,1.008828,0.9954902,0.9956101,0.5402,0.838442,0.93411875,1.0051327,0.98826003,0.92260325,0.5750892,0.68798155,0.7069571269783866,0.4995521731889267,1.026526353196756,0.8418715627710315,1.1105495831362098,0.9676486248156679
170.0,0.96756095,0.9725623,1.0016636,1.0076379,0.99510705,0.99691427,0.5402,0.838442,0.9281913,0.9962769,0.98826003,0.9324758,0.5689889,0.68798155,0.7151123213070115,0.4942531866196529,1.0200125194280258,0.8508802229975642,1.1007650034693064,0.9646037895042014
171.0,0.9694121,0.97543156,1.0019017,1.0072883,0.99512625,0.99678683,0.5402,0.838442,0.92991954,0.99367666,0.98826003,0.93151116,0.58021516,0.68798155,0.7358747447243023,0.504004843913841,1.0219117159350475,0.8499999926537277,1.09789206802363,0.9647560870223745
172.0,0.96568006,0.9677269,1.0019017,1.0072883,0.99512625,0.99678683,0.5402,0.838442,0.92991954,0.99367666,0.98826003,0.93151116,0.55758244,0.68798155,0.6801225157154102,0.4843449228440902,1.0219117159350475,0.8499999926537277,1.09789206802363,0.9647560870223745
173.0,0.9601722,0.96178705,1.0019017,1.0072883,0.99512625,0.99678683,0.5402,0.838442,0.92991954,0.99367666,0.98826003,0.93151116,0.5241803,0.68798155,0.6371409271427204,0.45533008575451955,1.0219117159350475,0.8499999926537277,1.09789206802363,0.9647560870223745
174.0,0.95626533,0.9559394,1.0001427,1.0044966,0.9949538,0.99785686,0.5402,0.838442,0.9171567,0.9729049,0.98826003,0.9396113,0.5004874,0.68798155,0.5948264042157718,0.4347492049699564,1.0078863159137834,0.8573912975764795,1.0749418245728906,0.9633858739638147
